Date;SBERBANK OF RUSSIA;VTB BANK;BK OTKRITIE;AVTOVAZ;KAMAZ;SOLLERS;MMC NORILSK NICKEL;POLYUS;SEVERSTAL;OC ROSNEFT;GAZPROM;OIL COMPANY LUKOIL;MAGNIT;LENTA 144A GDR (MIC);M VIDEO;MOBILE TELESYSTEMS;MEGAFON;ROSTELECOM;URALKALI;PHOSAGRO;ACRON;INTER RAO UES;RUSHYDRO;FED.GRID CO.OF UNG.SY.
20.10.2010;97.7;0.0937;NA;30.7645;73.98;503.7898;5476.957;1542.01;448.5798;209.53;161.9;1745.81;3670;NA;218.76;32.63;NA;138.22;142.61;NA;928.99;4.84;1.576;0.363
21.10.2010;103.31;0.0993;NA;30.8065;73.5;504.99;5550.078;1560;462;218.69;165.8;1758.49;3667;NA;220;32.67;NA;138.19;142.12;NA;930.0098;4.87;1.598;0.375
22.10.2010;101.9;0.1014;NA;30.8074;73.35;503;5455.227;1520;447.7698;217.79;168.49;1735;3605.05;NA;218.68;32.76;NA;135.5;142;NA;936;4.85;1.61;0.375
25.10.2010;102.3;0.1042;NA;33.3644;74.1;502;5609;1521.15;447;216.46;169.62;1740.73;3557.01;NA;219.97;33.37;NA;136.75;139.6;NA;924.8999;4.85;1.605;0.377
26.10.2010;101.42;0.1023;NA;32.8603;74.21;508.0999;5575;1535;431;218.1;168.45;1740.85;3558;NA;222;33.31;NA;136.91;147.98;NA;907.99;4.82;1.592;0.375
27.10.2010;99.72;0.1002;NA;31.2733;72.58;517.49;5512;1528;421.3999;214;167.02;1730.99;3525;NA;231;32.59;NA;136.53;145.2;NA;905.95;4.75;1.578;0.374
28.10.2010;99.35;0.1;NA;32.4868;72.17;523.9399;5573.668;1528.5;421.0598;214.03;167.17;1709.05;3530;NA;238.05;32.89;NA;136.79;150.84;NA;901.0298;4.69;1.584;0.372
29.10.2010;101.36;0.1012;NA;32.766;72.15;528.0698;5584.297;1537.5;421.5;216.01;168.89;1734.13;3606;NA;237.47;32.77;NA;136.62;153;NA;896.3198;4.63;1.586;0.371
01.11.2010;101.85;0.1036;NA;33.0003;72.71;535.99;5612.969;1549.6;429.25;217.99;169.89;1750;3590;NA;236;32.45;NA;138.71;153.6;NA;901.5;4.64;1.574;0.369
02.11.2010;102.35;0.1036;NA;33.0078;72.15;530;5640;1560.01;429.5;217.51;170.16;1758;3511;NA;237.01;33.72;NA;138.74;154.07;NA;895;4.61;1.568;0.371
03.11.2010;103.3;0.1035;NA;33.2804;71.75;532;5604.949;1542.5;431.99;216.9;170.19;1754.88;3535;NA;234.3;33.5;NA;138.2;163.49;NA;925;4.63;1.571;0.367
04.11.2010;103.3;0.1035;NA;33.2804;71.75;532;5604.949;1542.5;431.99;216.9;170.19;1754.88;3535;NA;234.3;33.52;NA;138.2;163.49;NA;925;4.63;1.571;0.367
05.11.2010;103.3;0.1035;NA;33.2804;71.75;532;5604.949;1542.5;431.99;216.9;170.19;1754.88;3535;NA;234.3;33.75;NA;138.2;163.49;NA;925;4.63;1.571;0.367
08.11.2010;103.95;0.1066;NA;33.8591;72.5;528;5870.027;1586.1;442.0098;220.93;174.2;1772;3520;NA;232.96;33.74;NA;139.98;165.8;NA;923;4.67;1.587;0.369
09.11.2010;103.59;0.1075;NA;34.914;73.22;515.0498;6080;1640;458.0999;223.69;176.1;1800;3489;NA;233.56;33.83;NA;141;178.19;NA;923.7698;4.71;1.597;0.37
10.11.2010;100.44;0.106;NA;34.4473;72.5;510.2898;6020;1610.03;459;221.29;174.47;1769.07;3468;NA;225;34.5;NA;140.18;177.6;NA;916.0098;4.66;1.593;0.369
11.11.2010;98.4;0.105;NA;32.85;73;515;5916.969;1635;448.45;218.07;172.6;1756;3457.18;NA;227.5;34.19;NA;136.42;177.5;NA;914.7598;4.64;1.573;0.367
12.11.2010;97.94;0.1053;NA;31.3629;72.7;515.1699;5906.289;1618;451.25;217.4;171.88;1741.54;3455.13;NA;222;33.39;NA;139;173.6;NA;903;4.54;1.581;0.367
15.11.2010;99.2;0.1052;NA;30.7645;72.89;516.5999;5919.949;1650;446.5198;218.5;171.79;1748.34;3520.99;NA;222.8;33.68;NA;140.59;173.74;NA;920.5;4.6;1.588;0.367
16.11.2010;95.26;0.1022;NA;27.8285;71.6;513;5751;1671;431.5098;212.4;169.57;1719;3512;NA;227;33.1;NA;138.51;170.25;NA;911.1099;4.57;1.562;0.365
17.11.2010;97.2;0.1032;NA;33.4232;72.59;518.5;5791;1710.01;437.1799;212.55;168.81;1724.9;3479;NA;229.16;32.84;NA;140.3;175.9;NA;923;4.57;1.552;0.359
18.11.2010;99.66;0.1047;NA;31.5543;73.16;524;5841;1725;451.3999;214.64;170.7;1732;3560;NA;236;33.58;NA;140.88;177.7;NA;935;4.55;1.573;0.361
19.11.2010;98.7;0.1037;NA;31.2751;72.5;522.7798;5926.039;1737.89;455.0198;215.29;172.2;1745.64;3559.97;NA;246.28;34.745;NA;140.17;177.15;NA;933;4.55;1.568;0.36
22.11.2010;99.15;0.1034;NA;31.0772;72.7;514.99;5909.949;1755.02;451.9199;213.06;169.71;1722;3574.85;NA;247.5;35.45;NA;140.43;174.6;NA;933;4.53;1.584;0.366
23.11.2010;98.5;0.1012;NA;30.5731;73.38;515.72;5865.047;1773.51;444;210.32;167.7;1701;3593.99;NA;247.3;35.42;NA;138.7;171.95;NA;929.2998;4.5;1.613;0.36
24.11.2010;101.31;0.1027;NA;30.9652;72.99;515.1199;6044;1754;449.2998;213.5;170.32;1727;3599;NA;250.02;37.1;NA;138.67;177.01;NA;935.5;4.75;1.656;0.365
25.11.2010;102.6;0.1025;NA;30.6198;72.77;516.98;6140.078;1753;455.3098;213.01;172.6;1723;3644.99;NA;255;37.1;NA;138.66;174.01;NA;931.6299;4.82;1.664;0.366
26.11.2010;101.36;0.1014;NA;30.4041;72.47;519.7998;6045;1737;455.0398;211.5;174.49;1713.35;3624.89;NA;258;36.78;NA;138.83;179.03;NA;930.0098;4.79;1.644;0.363
29.11.2010;100.71;0.1012;NA;30.0606;72.3;517;5973;1763.95;447;209.5;173.03;1682.9;3617.01;NA;254;38.56;NA;138.31;174.5;NA;952.0398;4.68;1.629;0.361
30.11.2010;101.51;0.1;NA;29.3035;71.78;519.8799;6053.027;1775;446.21;207.77;174.2;1735;3631;NA;257.6799;38.32;NA;139.24;170.71;NA;952.5;4.8;1.651;0.366
01.12.2010;103.34;0.102;NA;30.252;72.89;527.99;6161;1767.93;457.1199;212.48;182.49;1790.03;3756;NA;258.8899;38.49;NA;140;175.44;NA;977.3899;4.76;1.638;0.365
02.12.2010;103.64;0.1024;NA;32.3179;72.98;550.5198;6450;1782.01;482;216.91;189.2;1798.01;3795;NA;267;38.88;NA;139.77;182.01;NA;982;4.77;1.639;0.364
03.12.2010;103.03;0.1015;NA;33.5147;72.99;571.5098;6670;1798;491;217.7;190.7;1812;3880;NA;267.24;37.83;NA;139.24;194.74;NA;979.98;4.75;1.634;0.369
06.12.2010;105.56;0.1028;NA;33.7565;73.05;575;6655.27;1804;490;219.4;194.3;1846.78;3979.94;NA;268.49;37.87;NA;139.48;196.8;NA;1003;4.8;1.674;0.366
07.12.2010;107.37;0.104;NA;33.0778;72.91;560.99;6610;1924;494.7898;220.28;192.95;1816;3970;NA;271.0498;38.03;NA;143.2;199.25;NA;994.7798;4.77;1.65;0.363
08.12.2010;104.67;0.1019;NA;33.0358;72.65;551.48;6479;1880;504.7;216.57;190.9;1779.49;4049.99;NA;279.99;38.43;NA;145.57;199.99;NA;983.3398;4.77;1.621;0.363
09.12.2010;104.63;0.1013;NA;34.494;72.55;569.22;6566.5;1880;517.2798;215.86;192.83;1785.23;4080;NA;278.6199;37.78;NA;144.48;209;NA;986;4.82;1.625;0.363
10.12.2010;104.92;0.1015;NA;35.9876;72.52;593.0098;6698.879;1831.5;512;221.23;192.87;1770;4130.008;NA;281.5;38.18;NA;147.17;206.89;NA;997.5;4.8;1.621;0.361
13.12.2010;107.45;0.1025;NA;35.8354;73.12;608.7898;6618;1847;508;223.08;195.8;1761.88;4040;NA;278.8999;37.82;NA;146.02;203.47;NA;1005.99;4.89;1.634;0.363
14.12.2010;107.25;0.1029;NA;36.1258;72.89;619.5398;6725;1860;507.4299;221.21;197.2;1743.4;4060;NA;276.75;38.26;NA;146.57;204.5;NA;1042.5;4.82;1.635;0.363
15.12.2010;107.7;0.1026;NA;36.066;72.82;633.99;6790;1844;512.48;219.02;195.56;1757.8;4150;NA;275.5;38.06;NA;145.74;210.98;NA;1081;4.8;1.625;0.361
16.12.2010;106.3;0.1028;NA;35.5582;72.7;645;6700;1836.15;502.5798;216.35;193.43;1753.09;3961.01;NA;271.99;38.79;NA;145.3;220.98;NA;1120.01;4.78;1.627;0.363
17.12.2010;105.7;0.1033;NA;35.2874;72.69;626.2998;6698;1836.61;511.4299;218.99;194.11;1761.9;3955;NA;270;39.06;NA;147.19;215.09;NA;1115.99;4.85;1.641;0.362
20.12.2010;105.6;0.1029;NA;34.8151;72.31;633.99;6678;1882;509;220.1;194.03;1743;3910;NA;267.99;38.64;NA;146;212.48;NA;1098.76;4.86;1.639;0.364
21.12.2010;106.77;0.1042;NA;34.746;72.3;646.3999;6699.988;1877.7;514.22;219.7;195.7;1752;3931;NA;267;39.32;NA;146.7;214.11;NA;1106.95;4.85;1.661;0.363
22.12.2010;106.78;0.1034;NA;35.097;72.36;667.5999;6780;1931.5;515.71;221.8;196.63;1762.05;3990;NA;268;38.92;NA;146.56;213.8;NA;1120.01;4.82;1.657;0.36
23.12.2010;106.99;0.1031;NA;35.1007;73.18;669;6824;1905.28;519.47;221;196.01;1760.86;4036;NA;268.1399;38.28;NA;146.26;213.75;NA;1112.97;4.83;1.667;0.362
24.12.2010;106.23;0.1024;NA;34.6806;72.95;639.99;6812;1884.6;513.9099;219.5;195.32;1752;4056.01;NA;267.5;38.28;NA;144.56;213.2;NA;1108.14;4.84;1.644;0.362
27.12.2010;105.12;0.1015;NA;33.7471;72.4;639.49;6755.188;1864;506.5798;218.53;194.9;1735.7;3967.05;NA;263.5;38.65;NA;144.3;210.3;NA;1086;4.92;1.63;0.361
28.12.2010;104.47;0.1011;NA;32.302;72.21;636.0098;6800;1880;507.99;219.8;194.41;1742.18;3974.05;NA;264.5;38.37;NA;144.52;213.1;NA;1094.14;4.9;1.63;0.366
29.12.2010;104.35;0.1006;NA;31.5141;72.45;648;7195;1901;515;221;192.5;1745;4065;NA;267.49;38.34;NA;150.55;213.95;NA;1111.48;4.8;1.64;0.367
30.12.2010;104.18;0.101;NA;31.5067;72.29;646.99;7165;1930;519.8499;218.85;193.5;1742;4079.98;NA;266.75;38.06;NA;155.75;219.92;NA;1136.01;4.81;1.649;0.369
31.12.2010;104.18;0.101;NA;31.5067;72.29;646.99;7165;1930;519.8499;218.85;193.5;1742;4079.98;NA;266.75;37.46;NA;155.75;219.92;NA;1136.01;4.81;1.649;0.369
03.01.2011;104.18;0.101;NA;31.5067;72.29;646.99;7165;1930;519.8499;218.85;193.5;1742;4079.98;NA;266.75;38.27;NA;155.75;219.92;NA;1136.01;4.81;1.649;0.369
04.01.2011;104.18;0.101;NA;31.5067;72.29;646.99;7165;1930;519.8499;218.85;193.5;1742;4079.98;NA;266.75;37.31;NA;155.75;219.92;NA;1136.01;4.81;1.649;0.369
05.01.2011;104.18;0.101;NA;31.5067;72.29;646.99;7165;1930;519.8499;218.85;193.5;1742;4079.98;NA;266.75;38.06;NA;155.75;219.92;NA;1136.01;4.81;1.649;0.369
06.01.2011;104.18;0.101;NA;31.5067;72.29;646.99;7165;1930;519.8499;218.85;193.5;1742;4079.98;NA;266.75;37.9;NA;155.75;219.92;NA;1136.01;4.81;1.649;0.369
07.01.2011;104.18;0.101;NA;31.5067;72.29;646.99;7165;1930;519.8499;218.85;193.5;1742;4079.98;NA;266.75;37.89;NA;155.75;219.92;NA;1136.01;4.81;1.649;0.369
10.01.2011;104.18;0.101;NA;31.5067;72.29;646.99;7165;1930;519.8499;218.85;193.5;1742;4079.98;NA;266.75;38.13;NA;155.75;219.92;NA;1136.01;4.81;1.649;0.369
11.01.2011;103.78;0.1041;NA;31.9743;72.97;658.3999;7287;1923.06;554.7798;225.08;194.15;1798;4168.656;NA;267.99;37.96;NA;163.15;225.5;NA;1200.01;4.85;1.655;0.365
12.01.2011;107.08;0.1093;NA;32.991;72.9;678.99;7498.988;1927.4;569.0999;233.57;200.64;1866;4365;NA;265.5;37.77;NA;178.05;220;NA;1188;4.91;1.705;0.376
13.01.2011;107.54;0.108;NA;32.7716;72.7;700;7395;1881.35;567.8799;234;197.4;1903;4330;NA;262.3999;37.83;NA;175.7;224;NA;1165;4.86;1.66;0.382
14.01.2011;107.21;0.1091;NA;32.4859;72.62;713.8699;7400;1835.99;569.47;232.51;195.92;1893;4343;NA;261.75;37.67;NA;176.88;223.75;NA;1220;4.88;1.674;0.399
17.01.2011;109.57;0.1091;NA;32.2535;72.99;730;7462.84;1828.51;588.0498;244.95;198.7;1924.97;4270.008;NA;261.75;37.67;NA;175;229.31;NA;1248.01;4.93;1.678;0.398
18.01.2011;108.08;0.1092;NA;32.0079;73.17;733.99;7490.117;1824.98;582.5;244.2;198.8;1907;4290;NA;260;37.51;NA;172;232.43;NA;1277.8;4.88;1.665;0.395
19.01.2011;107.66;0.1091;NA;31.5188;88.99;728;7464;1802.8;570.8999;243;198.12;1932.7;4229.719;NA;268;36.4;NA;167.43;235.48;NA;1341.18;4.8;1.648;0.393
20.01.2011;105.21;0.1078;NA;30.8065;80.59;699;7421;1753.9;570.7998;242;194.2;1894;4179.918;NA;277.1599;36.12;NA;168.5;228;NA;1315;4.68;1.607;0.385
21.01.2011;105.61;0.111;NA;31.207;80.24;714;7500;1745;568;246.86;192.71;1931;4149;NA;284.47;36.32;NA;168.5;236.25;NA;1349.71;4.74;1.6;0.401
24.01.2011;104.05;0.1092;NA;30.6487;78.4;683.0798;7540;1745;559.8799;242.86;189.05;1884;4079.93;NA;277;37.22;NA;165.7;230.5;NA;1368.99;4.67;1.546;0.41
25.01.2011;105.98;0.1089;NA;30.2445;79.08;690.3198;7502;1717.86;554.2;240.75;190;1889.88;4049.55;NA;273.8298;37.21;NA;167.8;225.03;NA;1360;4.8;1.539;0.406
26.01.2011;108.6;0.1107;NA;30.8112;79.75;700.5;7515.188;1730;563.3398;247.49;197.14;1896.78;4100;NA;275;38.48;NA;168.96;225.67;NA;1387;4.82;1.532;0.441
27.01.2011;107.74;0.1106;NA;30.491;80.49;689.7598;7602;1716.99;561.7798;252.55;201.3;1880.04;4053.89;NA;276;38.32;NA;167;231.16;NA;1410.01;4.84;1.509;0.454
28.01.2011;106.38;0.109;NA;30.2268;80.33;684.97;7700;1743.25;538.97;253;199.7;1849.05;3940;NA;274.5;37.17;NA;165.51;227.94;NA;1383.05;4.74;1.505;0.432
31.01.2011;105.9;0.107;NA;30.2548;80.2;664;7470;1784.34;540.0999;255;196.98;1834.99;3902.01;NA;274;37.415;NA;165.75;225.6;NA;1376.5;4.75;1.49;0.443
01.02.2011;106.4;0.1062;NA;30.1997;80.51;664;7513;1766;547.9399;259.25;204.91;1904;3950;NA;272.48;38.34;NA;169.9;231.3;NA;1398.93;4.72;1.536;0.439
02.02.2011;104.3;0.1028;NA;30.5759;80.25;649.3799;7590;1754;554.0398;258;209.51;1955;4049;NA;271.99;38.4;NA;168.69;231.33;NA;1413;4.7;1.528;0.419
03.02.2011;103.88;0.1023;NA;29.9196;82.5;625;7474;1722.94;541.2898;252.69;207.03;1951;3909.99;NA;270.49;38.72;NA;167.2;229.74;NA;1374.82;4.65;1.522;0.432
04.02.2011;102.8;0.1022;NA;29.452;81.35;615;7441;1717;541.7;257.2998;213.3;1965;3860;NA;271;41.75;NA;166.99;230.05;NA;1353;4.62;1.511;0.434
07.02.2011;103.18;0.1012;NA;29.1271;80.8;635;7371;1726;531.75;257.46;213.6;1977.48;3785;NA;271.49;42.39;NA;167.49;230.12;NA;1305;4.59;1.515;0.435
08.02.2011;101.42;0.0965;NA;28.6977;81.49;629.99;7231;1709.82;510.97;252.92;210.4;1933.07;3777;NA;268.6199;42.69;NA;167.25;219.89;NA;1279.91;4.59;1.489;0.427
09.02.2011;99.86;0.0969;NA;28.3;81.4;630.98;7052;1679.86;506.7;248.8;215.15;1932;3769.9;NA;268;42.89;NA;166.77;209.8;NA;1260;4.51;1.512;0.425
10.02.2011;96.3;0.0934;NA;28.7518;80.39;634.5;6839.977;1607;493.8599;246.6;208.22;1893.98;3709.96;NA;259.1799;43.1;NA;160.99;209;NA;1231;4.43;1.486;0.409
11.02.2011;101.04;0.0946;NA;28.6594;80.37;639.3999;7148.27;1633.99;514.5098;255.7;208.5;1932.86;3720;NA;266.5;43.9;NA;162;211.52;NA;1269.97;4.35;1.492;0.411
14.02.2011;101.29;0.0951;NA;28.7201;80.86;662.8999;7110;1668.89;516.25;253.9;203.51;1912.99;3796;NA;266.2998;45.63;NA;160.51;217.94;NA;1339.98;4.38;1.494;0.411
15.02.2011;99.51;0.0953;NA;28.8601;85.78;648.99;7065;1640;516.1499;258;199.5;1894.9;3763.85;NA;269.97;44.66;NA;160.5;222.07;NA;1362;4.39;1.489;0.41
16.02.2011;100.6;0.0989;NA;29.4062;81.5;653.8499;6965;1636.96;523.5;257.5999;199.4;1915.96;3790;NA;287;45.16;NA;160.93;224.28;NA;1350.04;4.53;1.526;0.433
17.02.2011;100.9;0.0975;NA;29.2764;82.9;660;6817;1637;520.0098;257.1199;195.45;1908.8;3800;NA;279.73;45.26;NA;159.7;223.75;NA;1303.02;4.44;1.496;0.418
18.02.2011;100.82;0.096;NA;28.959;82.57;648.7998;6701.137;1613.7;519.1299;255;195.5;1923.17;3820;NA;282.49;45.715;NA;156;224.11;NA;1314.09;4.36;1.462;0.415
21.02.2011;100.49;0.0956;NA;28.7434;83.8;634.99;6815;1664.84;528;263.0999;198.92;1956.71;3783.09;NA;289.98;45.715;NA;154;224.34;NA;1318;4.28;1.455;0.41
22.02.2011;98.51;0.0953;NA;28.3933;82.15;616.99;6785.469;1670;521.99;265;197.8;1948.86;3744;NA;285.8999;44.85;NA;149.1;221.14;NA;1296.51;4.2;1.433;0.399
23.02.2011;98.51;0.0953;NA;28.3933;82.15;616.99;6785.469;1670;521.99;265;197.8;1948.86;3744;NA;285.8999;43.81;NA;149.1;221.14;NA;1296.51;4.2;1.433;0.399
24.02.2011;97.2;0.0949;NA;27.7259;79.91;602.3098;6579.957;1708.02;503;274.22;208.05;1993;3600;NA;281;44.02;NA;147;212.98;NA;1269;4.16;1.451;0.388
25.02.2011;100.34;0.0986;NA;27.7828;81.21;614;6857.758;1692;529;272.1699;209.3;2006.01;3695;NA;274;44.63;NA;153.5;232.35;NA;1344.98;4.23;1.47;0.398
28.02.2011;102.1;0.1012;NA;28.1086;81.56;639.4199;6993;1693.1;548.99;271.6799;210.71;2038.03;3789.99;NA;273;46.31;NA;155.05;234;NA;1359;4.32;1.478;0.421
01.03.2011;99.89;0.098;NA;28.9395;82;631.0999;7021;1685.8;536;268.3999;209.48;2030;3780;NA;269;46.43;NA;160.2;240;NA;1341;4.25;1.4578;0.412
02.03.2011;99.5;0.0974;NA;29.114;82.9;618.7;7135;1728.5;552.7998;270.5498;212;2017;3760;NA;270.74;46.84;NA;158.77;235.8;NA;1337;4.21;1.48;0.4095
03.03.2011;101.99;0.0976;NA;29.0888;82.7;624.0999;7101;1719.9;554.2998;269;213.54;2035;3851;NA;261.5198;47.77;NA;161.3;237.6;NA;1325.2;4.27;1.4633;0.408
04.03.2011;100.33;0.0965;NA;29.0281;82.39;624;7130;1713.9;542.0999;266.6899;212.9;2049.1;3832.6;NA;266.5;48.08;NA;161.51;239.63;NA;1312;4.227;1.4502;0.4068
07.03.2011;101.55;0.0978;NA;29.0235;82.3;627.7998;7198;1718.1;548.7;269.5;214.12;2065.5;3877.2;NA;270;47.29;NA;160.77;239.81;NA;1324.5;4.245;1.4698;0.409
08.03.2011;101.55;0.0978;NA;29.0235;82.3;627.7998;7198;1718.1;548.7;269.5;214.12;2065.5;3877.2;NA;270;47.34;NA;160.77;239.81;NA;1324.5;4.245;1.4698;0.409
09.03.2011;102.91;0.0977;NA;29.3129;82.39;617.3999;7116;1712.4;540.7;263.99;214.77;2042.1;3910;NA;271;46.91;NA;163.94;230.88;NA;1298.6;4.272;1.472;0.41
10.03.2011;99.77;0.0941;NA;28.0432;80.5;609.5;6880;1696.9;523.2998;253.69;207.95;1983.5;3815;NA;268.8999;45.24;NA;166.23;224;NA;1255;4.211;1.4371;0.4057
11.03.2011;98.75;0.0943;NA;27.8379;80.59;610.5;6766;1666;523.0999;253.75;209.1;1991.5;3785.9;NA;270.99;45.46;NA;164;219.96;NA;1230;4.163;1.4291;0.3915
14.03.2011;97.1;0.0926;NA;26.699;79.9;611;6936;1666.5;525;255.8;216.25;1975.4;3800;NA;266;42.86;NA;162.7;218.1;NA;1209.4;4.101;1.402;0.386
15.03.2011;95;0.0914;NA;25.392;74.21;577;7016;1610;521.2998;250.1;217.5;1927.7;3720;NA;263;42.27;NA;158.25;214.45;NA;1140;3.91;1.3534;0.3692
16.03.2011;94.47;0.0907;NA;26.3582;75.4;575;6995;1597;520.2;252.3;221.81;1934.8;3645;NA;251.55;41.2;NA;155.01;216.64;NA;1154.1;3.84;1.3679;0.363
17.03.2011;98.19;0.0925;NA;26.3256;76.86;582;7165;1617;531.3999;257;224.91;1989;3669.8;NA;248;41.54;NA;156.85;222.92;NA;1210;3.849;1.3755;0.3645
18.03.2011;100.16;0.0933;NA;28.3261;76.94;587;7140;1634.4;537.8999;255.83;224.1;2012;3770.1;NA;244.78;42.07;NA;155.7;225;NA;1265;3.799;1.3743;0.349
21.03.2011;100.54;0.0945;NA;28.0059;77.14;584.5;7200;1637;540.0999;256.8999;222.36;2012;3874;NA;245;43.14;NA;157.1;225.79;NA;1247;4.029;1.395;0.3639
22.03.2011;100.3;0.094;NA;28.1123;76.99;585.8999;7105;1626.8;529;258.5;220.32;1971;3899.9;NA;244.5;42.8;NA;161.7;220.79;NA;1232;4.047;1.4398;0.3735
23.03.2011;101.1;0.0952;NA;28.1926;77;577.7;7235;1665;530.0999;264.98;223.5;2016.3;3974;NA;248.5;43.12;NA;161.96;224.7;NA;1243;4.159;1.43;0.3965
24.03.2011;105.09;0.0973;NA;28.7154;77.52;585;7291;1680;541.7998;269.2;224.3;2051;3980;NA;248.99;43.69;NA;162.21;226.38;NA;1243;4.19;1.447;0.3936
25.03.2011;106.94;0.0981;NA;28.9376;77.02;581.2998;7495;1674.3;554.2998;267.99;222.81;2046.3;3998.9;NA;265;44.34;NA;171.5;232.09;NA;1232.2;4.214;1.4369;0.404
28.03.2011;106.23;0.0996;NA;28.8442;77.28;582.2998;7555;1684.2;558.0999;270.7;225.5;2027.5;3990.5;NA;272.97;44.83;NA;174.3;235.01;NA;1231;4.218;1.44;0.3969
29.03.2011;106.26;0.098;NA;28.1179;76.5;573.5999;7432;1661.7;549;264;224.01;1995;3925.2;NA;266.5999;44.92;NA;170.17;230.5;NA;1227.4;4.094;1.419;0.3885
30.03.2011;106.93;0.0993;NA;28.1021;76.02;575;7514;1671;558.8999;264.3398;229.32;2032.5;3984.8;NA;274.99;45.15;NA;168.85;235.12;NA;1228;4.14;1.4377;0.4073
31.03.2011;106.65;0.0987;NA;27.9107;75.94;583;7463;1702.1;557.3999;259.99;229.09;2032.7;3983.4;NA;272;45.55;NA;171.81;234.95;NA;1237.9;4.166;1.4305;0.407
01.04.2011;108.72;0.1001;NA;28.1646;76.46;624.7998;7671;1705;564.5;263.8999;235.1;2057;3983.8;NA;272.47;45.46;NA;170.7;240.01;NA;1246;4.189;1.4475;0.412
04.04.2011;108.43;0.1003;NA;28.0993;75.12;620;7818;1686;563;266.7998;237.7;2059.9;3951;NA;274.21;45.49;NA;171.5;240.8;NA;1254.9;4.185;1.475;0.41
05.04.2011;106.85;0.0987;NA;28.2393;74.87;613;7731;1709.8;561;267.5;238.72;2050.1;3889.9;NA;270.2598;45.09;NA;172.24;240.33;NA;1255;4.153;1.4937;0.41
06.04.2011;107.99;0.0994;NA;29.0375;75.25;612.5999;7751;1710;566.8999;270;239.4;2070;3872;NA;268.99;45.71;NA;176.28;245.72;NA;1260.9;4.154;1.474;0.405
07.04.2011;106.98;0.0974;NA;28.286;75.27;606;7649;1724.3;561.5999;266.98;238;2035.2;3841;NA;276.9099;45.68;NA;174.61;243.48;NA;1255.1;4.124;1.4735;0.406
08.04.2011;109.1;0.0985;NA;28.6594;74.72;618.8999;7609;1722;559.8999;265.6399;243.2;2047.1;3821.5;NA;271;44.43;NA;174.44;244.01;NA;1247;4.13;1.4731;0.4003
11.04.2011;108.48;0.0989;NA;28.6584;74.52;607.0999;7615;1728;548.3999;263.7;244;2027.6;3838.4;NA;268;44.68;NA;174;237.44;NA;1243.6;4.109;1.4642;0.3955
12.04.2011;104.88;0.0962;NA;28.0059;73.6;581.2;7560;1670.1;536.5;255.35;235.57;1980;3843;NA;263.98;44.1;NA;171;234.89;NA;1240;3.956;1.425;0.3821
13.04.2011;106.29;0.0963;NA;28.566;73.71;587.8999;7772;1654.4;529;252.75;235.07;1992.1;3809.2;NA;263.5;43.8;NA;169.52;237.09;NA;1240;3.969;1.441;0.386
14.04.2011;106.43;0.0954;NA;27.9126;73.39;579.7998;7668;1633.9;527.8999;244.66;228.87;1951.2;3770.5;NA;261.99;44.06;NA;169.5;230.15;NA;1239;3.918;1.4189;0.3815
15.04.2011;105.92;0.0952;NA;27.8986;73.01;583.0999;7705;1653;522.0999;247.69;227.6;1965;3764.5;NA;264.3499;42.97;NA;167.45;227;NA;1245;3.875;1.4339;0.3766
18.04.2011;100.34;0.092;NA;26.7568;70.61;545.0999;7360;1609.9;503.2998;238.49;218.91;1899.9;3789.6;NA;259;42.46;NA;158.69;220.8;NA;1220;3.62;1.3864;0.3689
19.04.2011;101.61;0.093;NA;26.7456;70.77;554;7474;1648.8;525.5999;249.88;225.69;1949.9;3672;NA;257;42.67;NA;159.68;230.21;NA;1250;3.67;1.4235;0.377
20.04.2011;102.84;0.0939;NA;27.3832;70.8;561.5999;7694;1719.2;530;254.2;230.51;1973;3600;NA;255.4;44.18;NA;161.6;234.99;NA;1269.8;3.732;1.44;0.3851
21.04.2011;102.66;0.0928;NA;26.8185;70.68;561.0999;7670;1777.4;528.2998;251.51;235;1953.9;3615.2;NA;254.25;44.43;NA;167.79;233.51;NA;1295;3.695;1.44;0.379
22.04.2011;103.92;0.095;NA;27.0705;70.6;595;7700;1775;532.0999;251.7;236.89;1954.1;3720;NA;256.75;44.43;NA;169.85;234.3;NA;1299;3.747;1.444;0.3826
25.04.2011;101.83;0.093;NA;26.3162;70.45;576;7533;1767.4;529.7;246.39;233.9;1939.6;3753;NA;251.05;44;NA;165.2;230.03;NA;1290.1;3.69;1.417;0.3745
26.04.2011;101.5;0.0933;NA;26.46;70.15;570;7679;1769.8;528;247.64;232.14;1918;3700;NA;256;44.47;NA;171.7;230.77;NA;1290;3.727;1.442;0.3786
27.04.2011;100.17;0.0911;NA;25.9055;68.6;551;7625;1788.3;514.8999;242.8;231.9;1900;3613.7;NA;258.45;44.67;NA;167.37;229.21;NA;1285;3.655;1.4135;0.377
28.04.2011;101.14;0.0894;NA;25.5787;67.48;560;7625;1864;498.0999;247.4;231.9;1904;3686.2;NA;269;44.18;NA;165.48;232.28;NA;1290;3.609;1.4099;0.3732
29.04.2011;100;0.0886;NA;25.4854;66;556;7656;1954;501.5999;243.6;231.78;1895.1;3646.6;NA;264;44.27;NA;165.82;228.6;NA;1290;3.525;1.39;0.3619
